Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks,CoordinatesDecimal,Distance,Source
,US,UPQ,Upper Arlington,Upper Arlington,OH,RL,--3-----,1301,,4001N 08303W,,"40.01667,-83.05000",3,UN/LOCODE
,US,YUP,Upper Brookville,Upper Brookville,NY,RL,1-3-----,0307,,4050N 07333W,,"40.83333,-73.55000",2,UN/LOCODE
,US,9UC,Upper Chichester,Upper Chichester,PA,RL,--3-----,1801,,3950N 07526W,,"39.83333,-75.43333",1,UN/LOCODE
,US,UDY,Upper Darby,Upper Darby,PA,RQ,--3-----,9307,,3956N 07516W,,"39.9284459,-75.2737955",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/3905411
,US,UPF,Upper Freehold,Upper Freehold,NJ,RL,--3-----,1607,,4009N 07431W,,"40.15000,-74.51667",2,UN/LOCODE
,US,UPJ,Upper Jay,Upper Jay,NY,RL,--3-----,0701,,4420N 07346W,,"44.33333,-73.76667",1,UN/LOCODE
,US,MB9,Upper Malboro,Upper Malboro,MD,RQ,-----6--,1007,,3848N 07645W,,"38.80000,-76.75000",N/A (no Nominatim),UN/LOCODE
,US,UPM,Upper Marlboro,Upper Marlboro,MD,RL,--3-----,9805,,3849N 07645W,,"38.8162451,-76.751708",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/133735
,US,UPS,Upper Saddle River,Upper Saddle River,NJ,RL,--3-----,1501,,4103N 07405W,,"41.05000,-74.08333",2,UN/LOCODE
,US,QUS,Upper Saint Regis,Upper Saint Regis,NY,RL,1-3--6--,0307,,4424N 07416W,,"44.40000,-74.26667",0,UN/LOCODE
,US,UPE,Upper Sandusky,Upper Sandusky,OH,RQ,--3-----,9307,,4050N 08317W,,"40.8272785,-83.2813089",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/183315
,US,UP8,Upperco,Upperco,MD,RL,--3-----,1301,,3933N 07650W,,"39.55000,-76.83333",1,UN/LOCODE
,US,UPV,Upperville,Upperville,VA,RL,--3-----,0901,,3859N 07753W,,"38.98333,-77.88333",1,UN/LOCODE
,US,UPT,Upton,Upton,MA,RL,-23-----,0607,,4210N 07136W,,"42.16667,-71.60000",1,UN/LOCODE
,US,XUP,Upton,Upton,NY,RL,--3-----,1707,,4052N 07253W,,"40.86667,-72.88333",0,UN/LOCODE
,US,UWY,Upton,Upton,WY,RL,-----6--,1201,,4406N 10438W,,"44.0997037,-104.6280496",268,https://www.openstreetmap.org/relation/252212
,US,URN,Urania,Urania,LA,RQ,--3-----,9307,,3152N 09218W,,"31.8637771,-92.2959723",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/131968
,US,URC,Urbana,Urbana,IA,RL,--3-----,0607,,4213N 09153W,,"42.21667,-91.88333",1,UN/LOCODE
,US,URB,Urbana,Urbana,IL,RQ,--3-----,9307,,4007N 08812W,,"40.1117174,-88.207301",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/126133
,US,IUA,Urbana,Urbana,IN,RL,-23-----,0401,,4053N 08547W,,"40.88333,-85.78333",2,UN/LOCODE
,US,URO,Urbana,Urbana,OH,RQ,--3-----,9307,,4007N 08345W,,"40.1083912,-83.7524298",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/182861
,US,UCR,Urbancrest,Urbancrest,OH,RQ,1-3--6--,0607,,3954N 08305W,,"39.90000,-83.08333",0,UN/LOCODE
,US,UBL,Urbandale,Urbandale,IA,RQ,--3-----,9307,,4138N 09344W,,"41.6274511,-93.7380243",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/128340
,US,URH,Uriah,Uriah,AL,RL,--3--6--,0507,,3118N 08730W,,"31.30000,-87.50000",1,UN/LOCODE
,US,UEI,Usibelli,Usibelli,AK,RQ,--3-----,9307,,6352N 14847W,,"63.8613889,-148.7802778",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150917990#map=12/63.8613889/-148.7802778
,US,USK,Usk,Usk,WA,RQ,--3-----,9307,,4819N 11717W,,"48.3137939,-117.2796637",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150938016#map=12/48.3137939/-117.2796637
,US,QTU,Ute,Ute,IA,RL,--3-----,1401,,4203N 09542W,,"42.05000,-95.70000",1,UN/LOCODE
,US,UTQ,Utica,Utica,IL,RQ,--3-----,9307,,4120N 08901W,,"41.3405897,-89.010081",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/123481
,US,UIZ,Utica,Utica,MI,AI,---4----,9601,,4238N 08302W,,"42.6261446,-83.0335384",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/134530
,US,UIC,Utica,Utica,MO,RL,--3-----,0901,,3944N 09337W,,"39.73333,-93.61667",1,UN/LOCODE
,US,UCX,Utica,Utica,MS,RL,--3-----,0901,,3206N 09037W,,"32.10000,-90.61667",1,UN/LOCODE
,US,UUI,Utica,Utica,NE,RL,--3-----,1407,,4053N 09720W,,"40.88333,-97.33333",2,UN/LOCODE
,US,UCA,Utica,Utica,NY,AI,---4----,9601,,4306N 07514W,,"43.1009031,-75.2326641",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/175487
,US,UTI,Utica,Utica,OH,RL,--3-----,0901,,3929N 08409W,,"39.48333,-84.15000",2,UN/LOCODE
,US,UC8,Utica,Utica,SD,RL,--3-----,0901,,4258N 09729W,,"42.96667,-97.48333",10,UN/LOCODE
,US,UTO,Utopia Creek,Utopia Creek,AK,AI,---4----,0001,,,,,N/A,N/A
,US,UVD,Uvalda,Uvalda,GA,RL,--3-----,1907,,3202N 08230W,,"32.03333,-82.50000",1,UN/LOCODE
,US,UVA,Uvalde,Uvalde,TX,AI,---4----,9601,,2913N 09947W,,"29.2095883,-99.7861833",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/8494503
,US,UWC,Uwchland,Uwchland,PA,RL,1-3--6--,0307,,4004N 07541W,,"40.06667,-75.68333",N/A (no Nominatim),UN/LOCODE
,US,UXX,Uxbridge,Uxbridge,MA,RL,123-----,0307,,4204N 07137W,,"42.06667,-71.61667",2,UN/LOCODE
,US,KUY,Uyak,Uyak,AK,AI,---4----,9601,,5738N 15400W,,"57.6368684,-154.0021043",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150919622#map=12/57.6368684/-154.0021043
,US,VCX,Vacaville,Vacaville,CA,RQ,--3-----,9307,,3821N 12159W,,"38.3565773,-121.9877444",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/112528
,US,VC8,Vacherie,Vacherie,LA,RL,-23-----,1401,,3000N 09043W,,"30.00000,-90.71667",1,UN/LOCODE
,US,VSH,Vadnais Heights,Vadnais Heights,MN,RL,--3-----,0002,,4503N 09304W,,"45.0575339,-93.0738955",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/136607
,US,VAX,Vado,Vado,NM,RL,--3-----,1201,,3206N 10639W,,"32.10000,-106.65000",2,UN/LOCODE
,US,VDN,Vaiden,Vaiden,MS,RL,--3-----,0701,,3319N 08944W,,"33.31667,-89.73333",2,UN/LOCODE
,US,VAH,Vail,Vail,AZ,RL,-23-----,0701,,3203N 11043W,,"32.05000,-110.71667",5,UN/LOCODE
,US,VAC,Vail,Vail,CO,AI,---4----,9307,EGE,3939N 10623W,,"39.6440207,-106.3801669",N/A (no UN/LOCODE),https://www.openstreetmap.org/way/33153755#map=12/39.6440207/-106.3801669
,US,IVI,Vail,Vail,IA,RL,-----6--,0901,,4234N 09511W,,"42.56667,-95.18333",56,UN/LOCODE
,US,VAI,Vailsgate,Vailsgate,NY,RQ,--3-----,9307,,4127N 07403W,,"41.4581,-74.0536",N/A (no UN/LOCODE),http://www.wikidata.org/entity/Q3460321
,US,VAT,Valatie,Valatie,NY,RQ,--3-----,0002,,4225N 07340W,,"42.4134168,-73.6731749",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/174908
,US,VAD,Valders,Valders,WI,RL,-23--6--,0607,,4404N 08753W,,"44.06667,-87.88333",0,UN/LOCODE
,US,VAL,Valdese,Valdese,NC,RQ,--3-----,9307,,3545N 08134W,,"35.7431562,-81.5633738",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/179905
,US,VDZ,Valdez,Valdez,AK,AI,1-34----,2101,,6106N 14612W,,"61.10000,-146.20000",11,UN/LOCODE
,US,VAZ,Valdez,Valdez,NM,RL,--3-----,1307,,3632N 10535W,,"36.53333,-105.58333",0,UN/LOCODE
,US,VLD,Valdosta,Valdosta,GA,AI,--34----,9601,,3050N 08317W,,"30.8327022,-83.2784851",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/119603
,US,VNQ,Vale,Vale,NC,RQ,--3-----,9307,,3606N 08157W,,"36.0970701,-81.9451149",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/153961142#map=12/36.0970701/-81.9451149
,US,YVA,Vale,Vale,OR,RL,-23--6--,0401,,4358N 11714W,,"43.96667,-117.23333",2,UN/LOCODE
,US,QVA,Vale,Vale,SD,RL,--3--6--,0607,,4437N 10324W,,"44.61667,-103.40000",0,UN/LOCODE
,US,VLC,Valencia,Valencia,CA,RL,-23--6--,0607,,3426N 11836W,,"34.43333,-118.60000",4,UN/LOCODE
,US,V7E,Valencia,Valencia,PA,RL,--3-----,1601,,4040N 07959W,,"40.66667,-79.98333",1,UN/LOCODE
,US,VTN,Valentine,Valentine,NE,AI,--34----,9601,,4252N 10033W,,"42.8746752,-100.5506158",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/169409
,US,VTE,Valentine,Valentine,TX,RL,-23-----,0901,,3035N 10430W,,"30.58333,-104.50000",1,UN/LOCODE
,US,VHH,Valhalla,Valhalla,NY,RQ,--3--6--,1001,,4104N 07346W,,"41.06667,-73.76667",1,UN/LOCODE
,US,VLE,Valle,Valle,AZ,AI,---4----,0001,,3540N 11209W,,"35.660109,-112.15444037134412",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/17150867
,US,VDS,Valle Crucis,Valle Crucis,NC,RL,--3-----,0901,,3612N 08146W,,"36.20000,-81.76667",1,UN/LOCODE
,US,8QA,Vallecito,Vallecito,CA,RL,1-3-----,1401,,3805N 12028W,,"38.08333,-120.46667",2,UN/LOCODE
,US,VLO,Vallejo,Vallejo,CA,AI,--34----,0001,,3806N 12215W,,"38.1040864,-122.2566367",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/112533
,US,VAY,Valley,Valley,AL,RL,--3-----,0201,,3247N 08510W,,"32.78333,-85.16667",4,UN/LOCODE
,US,VAE,Valley,Valley,GA,RL,--3--6--,0401,,3249N 08511W,,"32.8187406,-85.1793852",289,https://www.openstreetmap.org/relation/110849
,US,VLY,Valley,Valley,NE,RQ,--3-----,9307,,4119N 09621W,,"41.312758,-96.3459776",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/169253
,US,VCY,Valley Center,Valley Center,CA,RL,--3-----,0701,,3313N 11702W,,"33.21667,-117.03333",1,UN/LOCODE
,US,VC2,Valley Center,Valley Center,KS,RL,--3-----,1301,,3750N 09722W,,"37.83333,-97.36667",1,UN/LOCODE
,US,VYY,Valley City,Valley City,ND,RL,--3-----,0501,,4655N 09800W,,"46.91667,-98.00000",1,UN/LOCODE
,US,VCO,Valley City,Valley City,OH,RQ,--3-----,9307,,4114N 08156W,,"41.2376342,-81.9287552",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/154010273#map=12/41.2376342/-81.9287552
,US,VCJ,Valley Cottage,Valley Cottage,NY,RQ,--3-----,9307,,4107N 07357W,,"41.1181514,-73.9554159",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/175795
,US,7VF,Valley Falls,Valley Falls,KS,RL,--3-----,1807,,3920N 09527W,,"39.33333,-95.45000",1,UN/LOCODE
,US,V6F,Valley Falls,Valley Falls,NY,RL,--3-----,1601,,4254N 07333W,,"42.90000,-73.55000",1,UN/LOCODE
,US,VFG,Valley Forge,Valley Forge,PA,RQ,--3-----,9307,,4006N 07528W,,"40.0970507,-75.4696358",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/158535639#map=12/40.0970507/-75.4696358
,US,VEF,Valley Grove,Valley Grove,WV,RL,--3-----,0901,,4005N 08034W,,"40.08333,-80.56667",1,UN/LOCODE
,US,VPA,Valley Park,Valley Park,MO,RL,-23-----,0607,,3833N 09030W,,"38.55000,-90.50000",1,UN/LOCODE
,US,VY7,Valley Park,Valley Park,MS,RQ,--3-----,0901,,3238N 09052W,,"32.63333,-90.86667",0,UN/LOCODE
,US,VLI,Valley Springs,Valley Springs,CA,RL,-23--6--,0701,,3812N 12050W,,"38.20000,-120.83333",3,UN/LOCODE
,US,VSG,Valley Springs,Valley Springs,SD,RL,--3-----,1601,,4354N 09628W,,"43.90000,-96.46667",35,UN/LOCODE
,US,VSR,Valley Stream,Valley Stream,NY,RQ,--3-----,9307,,4040N 07342W,,"40.6631362,-73.7056955",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/174399
,US,ZVV,Valley View,Valley View,OH,RL,--3-----,0212,,3917N 08207W,Athens,"39.28333,-82.11667",1,UN/LOCODE
,US,VVW,Valley View,Valley View,PA,RQ,--3-----,9307,,4039N 07633W,,"40.645268,-76.542212",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/189281
,US,VLW,Valley View,Valley View,TX,RL,--3-----,0901,,3329N 09709W,,"33.48333,-97.15000",1,UN/LOCODE
,US,VYB,Valley Village,Valley Village,CA,RL,--3-----,1301,,3409N 11823W,,"34.15000,-118.38333",2,UN/LOCODE
,US,JVD,Valleyford,Valleyford,WA,RL,--3-----,1201,,4731N 11714W,,"47.51667,-117.23333",2,UN/LOCODE
,US,VI4,Valliant,Valliant,OK,RL,--3-----,1301,,3400N 09505W,,"34.00000,-95.08333",1,UN/LOCODE
,US,VYR,Valmeyer,Valmeyer,IL,RL,-23-----,1401,,3818N 09017W,,"38.30000,-90.28333",2,UN/LOCODE
,US,VYM,Valmy,Valmy,NV,RQ,--3-----,9307,,4048N 11708W,,"40.7917962,-117.1269297",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150939620#map=12/40.7917962/-117.1269297
,US,VPS,Valparaiso,Valparaiso,FL,AI,---4----,0001,,3031N 08630W,,"30.5085309,-86.5027282",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1216867
,US,VPZ,Valparaiso,Valparaiso,IN,AI,--34----,1101,,4128N 08703W,,"41.46667,-87.05000",1,UN/LOCODE
,US,VPO,Valparaiso,Valparaiso,NE,RL,-23-----,0607,,4105N 09650W,,"41.08333,-96.83333",0,UN/LOCODE
,US,VLQ,Valrico,Valrico,FL,RL,-23-----,0607,,2757N 08215W,,"27.95000,-82.25000",1,UN/LOCODE
,US,ZFN,Van,Van,TX,RL,-----6--,0901,,3231N 09538W,,"32.51667,-95.63333",1,UN/LOCODE
,US,VLS,Van Alstyne,Van Alstyne,TX,RL,123--6--,0307,,3325N 09634W,,"33.41667,-96.56667",1,UN/LOCODE
,US,VBU,Van Buren,Van Buren,AR,RQ,--3-----,9307,,3527N 09421W,,"35.4424419,-94.3431393",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/6700055
,US,VAM,Van Buren,Van Buren,IN,RQ,--3-----,9307,,4037N 08530W,,"40.6172654,-85.5046957",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/127312
,US,VBN,Van Buren,Van Buren,ME,RN,#NAME?,0105,,4709N 06756W,,"47.15000,-67.93333",3,UN/LOCODE
,US,YVB,Van Buren,Van Buren,MO,RL,--3--6--,0607,,3659N 09101W,,"36.98333,-91.01667",1,UN/LOCODE
,US,VB9,Van Buren,Van Buren,NY,RL,------7-,1301,,4306N 07618W,,"43.10000,-76.30000",2,UN/LOCODE
,US,VB6,Van Buren,Van Buren,OH,RL,--3-----,1307,,4108N 08338W,,"41.13333,-83.63333",1,UN/LOCODE
,US,VBE,Van Buren,Van Buren,WI,RL,123--6--,0701,,4240N 09043W,,"42.66667,-90.71667",1,UN/LOCODE
,US,VBM,Van Buren Township,Van Buren Township,MI,RL,-23-----,0212,,4212N 08328W,,"42.20000,-83.46667",3,UN/LOCODE
,US,VTZ,Van Etten,Van Etten,NY,RL,--3--6--,1207,,4211N 07633W,,"42.18333,-76.55000",2,UN/LOCODE
,US,VHN,Van Horn,Van Horn,TX,AI,---4----,0001,,3103N 10450W,,"31.0429718,-104.831628",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/6587606
,US,JVH,Van Horne,Van Horne,IA,RL,--3-----,1207,,4200N 09205W,,"42.00000,-92.08333",1,UN/LOCODE
,US,7VM,Van Meter,Van Meter,IA,RL,--3-----,1807,,4131N 09357W,,"41.51667,-93.95000",2,UN/LOCODE
,US,VNY,Van Nuys,Van Nuys,CA,AI,--34----,9506,,3411N 11827W,,"34.1866193,-118.4486675",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/15339539
,US,VWT,Van Wert,Van Wert,IA,RL,--3-----,0201,,4052N 09348W,,"40.86667,-93.80000",1,UN/LOCODE
,US,VNW,Van Wert,Van Wert,OH,RQ,--3-----,9307,,4052N 08435W,,"40.8696461,-84.5829261",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/182535
,US,VWC,Van Wyck,Van Wyck,SC,RQ,--3-----,9008,,3452N 08051W,,"34.8584802,-80.8459054",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/9850709
,US,VDM,Vanadium,Vanadium,NM,RL,--3-----,0901,,3246N 10807W,,"32.76667,-108.11667",1,UN/LOCODE
,US,VAR,Vanar,Vanar,AZ,RL,-23-----,0212,,3214N 10906W,,"32.23333,-109.10000",1,UN/LOCODE
,US,VCE,Vance,Vance,AL,RL,--3-----,0006,,3310N 08714W,,"33.1742847,-87.2336092",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/110791
,US,4AC,Vance,Vance,SC,RL,--3-----,1407,,3326N 08025W,,"33.43333,-80.41667",1,UN/LOCODE
,US,VBO,Vanceboro,Vanceboro,ME,RN,#NAME?,0105,,4533N 06725W,,"45.55000,-67.41667",2,UN/LOCODE
,US,VNB,Vanceboro,Vanceboro,NC,RQ,--3-----,0901,,3518N 07709W,,"35.30000,-77.15000",1,UN/LOCODE
,US,VGS,Vanceburg,Vanceburg,KY,RL,123--6--,0607,,3836N 08319W,,"38.60000,-83.31667",0,UN/LOCODE
,US,VLV,Vancleave,Vancleave,MS,RL,--3-----,1407,,3032N 08840W,,"30.53333,-88.66667",1,UN/LOCODE
,US,VAN,Vancouver,Vancouver,WA,RN,1-3-----,0105,,4538N 12240W,,"45.6306954,-122.6744557",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/237278
,US,VLA,Vandalia,Vandalia,IL,AI,---4----,0001,,3858N 08906W,,"38.960601,-89.0936778",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/125993
,US,VNL,Vandalia,Vandalia,MO,RQ,--3-----,9307,,3919N 09129W,,"39.3108745,-91.4884887",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/140983
,US,VDD,Vandalia,Vandalia,NY,RL,-23-----,0607,,4205N 07835W,,"42.08333,-78.58333",1,UN/LOCODE
,US,VDH,Vandalia,Vandalia,OH,RQ,--3-----,9307,,3953N 08412W,,"39.8906122,-84.1988308",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/182158
,US,VA3,Vandenberg Air Force Base,Vandenberg Air Force Base,CA,RL,---4----,1607,VBG,3443N 12034W,,"34.71667,-120.56667",20,UN/LOCODE
,US,VDB,Vanderbilt,Vanderbilt,MI,RL,--3-----,0901,,4508N 08439W,,"45.13333,-84.65000",1,UN/LOCODE
,US,VGF,Vandergrift,Vandergrift,PA,RL,--3-----,0201,,4035N 07934W,,"40.58333,-79.56667",2,UN/LOCODE
,US,VNR,Vanleer,Vanleer,TN,RQ,--3-----,1001,,3614N 08726W,,"36.23333,-87.43333",1,UN/LOCODE
,US,VPV,Vanport,Vanport,PA,AA,--3-----,1601,,4041N 08019W,,"40.68333,-80.31667",1,UN/LOCODE
,US,VST,Vansant,Vansant,VA,RL,--3-----,0701,,3713N 08205W,,"37.21667,-82.08333",2,UN/LOCODE
,US,VDW,Vardaman,Vardaman,MS,RQ,--3-----,9307,,3353N 08911W,,"33.8756685,-89.1772897",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/14988971
,US,VV2,Varna,Varna,IL,RL,--3-----,1407,,4102N 08913W,,"41.03333,-89.21667",1,UN/LOCODE
,US,YVR,Varnell,Varnell,GA,RL,123--6--,0307,,3454N 08458W,,"34.90000,-84.96667",1,UN/LOCODE
,US,ZH5,Varnville,Varnville,SC,RL,-----6--,0901,,3251N 08104W,,"32.85000,-81.06667",1,UN/LOCODE
,US,VSX,Vashon,Vashon,WA,RL,--3-----,0901,,4726N 12227W,,"47.43333,-122.45000",2,UN/LOCODE
,US,YVI,Vashon Island,Vashon Island,WA,RL,1-3--6--,0307,,4725N 12228W,,"47.41667,-122.46667",1,UN/LOCODE
,US,VA8,Vass,Vass,NC,RL,--3-----,1707,,3515N 07916W,,"35.25000,-79.26667",2,UN/LOCODE
,US,VSB,Vassalboro,Vassalboro,ME,RL,-23--6--,0607,,4427N 06941W,,"44.45000,-69.68333",1,UN/LOCODE
,US,V8K,Vassar,Vassar,KS,RL,--3-----,1501,,3838N 09537W,,"38.63333,-95.61667",2,UN/LOCODE
,US,VAS,Vassar,Vassar,MI,RQ,--3-----,9307,,4320N 08331W,,"43.3405662,-83.52277522735773",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/10115165
,US,VN2,Vaughn,Vaughn,NM,RL,-23-----,0607,,3436N 10513W,,"34.60000,-105.21667",1,UN/LOCODE
,US,VHX,Vauxhall,Vauxhall,NJ,RQ,--3-----,9307,,3508N 08048W,,"35.13011035,-80.79579153097455",N/A (no UN/LOCODE),https://www.openstreetmap.org/way/1123951911#map=12/35.13011035/-80.79579153097455
,US,VLN,Veblen,Veblen,SD,RL,--3-----,0901,,4552N 09717W,,"45.86667,-97.28333",1,UN/LOCODE
,US,VVG,Veedersburg,Veedersburg,IN,RL,-23-----,0701,,4007N 08716W,,"40.11667,-87.26667",1,UN/LOCODE
,US,VEG,Vega,Vega,TX,RQ,--3-----,9307,,3515N 10226W,,"35.24603,-102.4252734",N/A (no UN/LOCODE),https://www.openstreetmap.org/way/33300443#map=12/35.24603/-102.4252734
,US,VEB,Velma,Velma,OK,RL,--3-----,0701,,3427N 09740W,,"34.45000,-97.66667",1,UN/LOCODE
,US,VVA,Velva,Velva,ND,RL,--3-----,0701,,4803N 10055W,,"48.05000,-100.91667",1,UN/LOCODE
,US,VE7,Veneta,Veneta,OR,RL,--3-----,1301,,4402N 12320W,,"44.03333,-123.33333",2,UN/LOCODE
,US,VEE,Venetie,Venetie,AK,AI,---4----,0001,,6701N 14625W,,"67.0138889,-146.4186111",N/A (no UN/LOCODE),https://www.openstreetmap.org/way/33027473#map=12/67.0138889/-146.4186111
,US,VCI,Venice,Venice,CA,RQ,--3-----,9307,,3360N 11828W,,"33.995044,-118.4668875",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/26427725#map=12/33.995044/-118.4668875
,US,VNC,Venice,Venice,FL,AI,---4----,9601,,2706N 08227W,,"27.0998315,-82.4442832",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/117980
,US,XNL,Venice,Venice,IL,RQ,--3-----,9307,,3840N 09010W,,"38.6722727,-90.169832",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/122953
,US,VN3,Venice,Venice,LA,RL,1-------,0901,,2916N 08921W,,"29.26667,-89.35000",2,UN/LOCODE
,US,VYA,Ventnor City,Ventnor City,NJ,RQ,--3-----,1007,,3920N 07428W,,"39.33333,-74.46667",1,UN/LOCODE
,US,VNT,Ventura,Ventura,CA,RL,1-3-----,0401,,3416N 11917W,,"34.26667,-119.28333",2,UN/LOCODE
,US,VTU,Ventura,Ventura,IA,RL,--3-----,0901,,4307N 09328W,,"43.11667,-93.46667",1,UN/LOCODE
,US,VS8,Venus,Venus,FL,RL,--3-----,0901,,2704N 08121W,,"27.06667,-81.35000",1,UN/LOCODE
,US,VE2,Venus,Venus,TX,RL,--3-----,0901,,3225N 09706W,,"32.41667,-97.10000",2,UN/LOCODE
,US,VEI,Verdi,Verdi,NV,RQ,--3-----,9307,,3931N 11959W,,"39.5182427,-119.988811",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150939930#map=12/39.5182427/-119.988811
,US,VCU,Verdugo City,Verdugo City,CA,RQ,--3-----,9307,,3413N 11814W,,"34.2113936,-118.2395194",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/150964399#map=12/34.2113936/-118.2395194
,US,VGX,Vergennes,Vergennes,IL,RL,--3-----,1401,,3754N 08920W,,"37.90000,-89.33333",0,UN/LOCODE
,US,VZG,Vergennes,Vergennes,VT,RL,--3-----,1201,,4410N 07315W,,"44.16667,-73.25000",0,UN/LOCODE
,US,4VN,Vermilion,Vermilion,IL,RL,--3-----,1801,,3934N 08735W,,"39.56667,-87.58333",2,UN/LOCODE
,US,VR8,Vermilion,Vermilion,MI,RL,--3-----,1501,,4646N 08509W,,"46.7625225,-85.1501028",650,https://www.openstreetmap.org/node/153387637#map=12/46.7625225/-85.1501028
,US,VE9,Vermilion,Vermilion,OH,RL,1-3-----,1401,,4125N 08221W,,"41.41667,-82.35000",1,UN/LOCODE
,US,QVN,Vermillion,Vermillion,MN,RL,--3-----,1107,,4440N 09258W,,"44.66667,-92.96667",3,UN/LOCODE
,US,VEM,Vermillion,Vermillion,SD,RL,-23--6--,0307,,4247N 09655W,,"42.78333,-96.91667",1,UN/LOCODE
,US,ZFQ,Vermont,Vermont,CA,RL,-----6--,0901,,3409N 11829W,,"34.15000,-118.48333",24,UN/LOCODE
,US,VMN,Vermont,Vermont,IL,RL,-23-----,0701,,4017N 09025W,,"40.28333,-90.41667",2,UN/LOCODE
,US,VRM,Vermontville,Vermontville,MI,RL,--3-----,1307,,4237N 08501W,,"42.61667,-85.01667",5,UN/LOCODE
,US,VEL,Vernal,Vernal,UT,AI,---4----,0001,,4027N 10932W,,"40.4556825,-109.528474",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/198724
,US,VRI,Vernalis,Vernalis,CA,RL,-23-----,0601,,3738N 12117W,,"37.63333,-121.28333",0,UN/LOCODE
,US,VR3,Verno,Verno,NJ,RL,--3--6--,1107,,4111N 07429W,,"41.18333,-74.48333",N/A (no Nominatim),UN/LOCODE
,US,VEN,Vernon,Vernon,AL,RL,--3--6--,0607,,3345N 08807W,,"33.75000,-88.11667",1,UN/LOCODE
,US,VCA,Vernon,Vernon,CA,RQ,--3-----,9307,,3400N 11814W,,"34.007135,-118.22525",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/112119
,US,VGO,Vernon,Vernon,CO,RL,--3-----,0901,,3956N 10218W,,"39.93333,-102.30000",2,UN/LOCODE
,US,VRN,Vernon,Vernon,CT,RL,--3-----,0401,,4149N 07228W,,"41.81667,-72.46667",2,UN/LOCODE
,US,VEQ,Vernon,Vernon,IL,RL,-23-----,0701,,3848N 08905W,,"38.80000,-89.08333",0,UN/LOCODE
,US,2ON,Vernon,Vernon,IN,RL,--3-----,1701,,3859N 08536W,,"38.98333,-85.60000",1,UN/LOCODE
,US,VM6,Vernon,Vernon,MS,RL,--3-----,1607,,3259N 08855W,,"32.98333,-88.91667",1,UN/LOCODE
,US,V74,Vernon,Vernon,NJ,RL,--3-----,1607,,4111N 07429W,,"41.18333,-74.48333",150,UN/LOCODE
,US,VNN,Vernon,Vernon,NY,RQ,--3-----,9008,,4305N 07532W,,"43.079672,-75.539589",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/176153
